RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Type of sighting	County	Vice-county	Habitat description	Abundance	Record comment	Life stage	Survey name
97209583948268003			15/01/2017	15/01/2017	D	15/01/2017	NHMSYS0000080188	Vulpes vulpes	J207105	320750	310550	OSI	100		Mullatee	Dáire McSherry		False	False		Sighting of live animal	Louth	Louth		One	My son was sitting in the sunroom when the sensor light was triggered by a fox walking around the side of the house into the back yard. He was quite worried.		
99679645628151140			23/05/2021	23/05/2021	D	23/05/2021	NHMSYS0000080190	Martes martes		-6.2175760000	53.5114775000	WGS84	100		Ballyboghill	Darren Griffith		False	False		Sighting of live animal	Dublin			1			
100708897597165654			18/10/2021	18/10/2021	D	18/10/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-5.9501118800	54.7521042800	WGS84	100		Straid	David Craig		False	False			Antrim			1			
99928969553387936			06/01/2022	06/01/2022	D	06/01/2022	NHMSYS0000332764	Sciurus carolinensis		-6.0063361500	54.7462227000	WGS84	100		Ballyclare	David Craig		False	False		Sighting of live animal	Antrim			1			
99928969553387970			16/02/2022	16/02/2022	D	16/02/2022	NBNSYS0000005108	Sciurus vulgaris		-5.9581567700	54.9609889600	WGS84	100		Glenarm	David Craig		False	False		Sighting of live animal	Antrim			3			
99928969553388085			07/05/2022	07/05/2022	D	07/05/2022	NHMSYS0000332764	Sciurus carolinensis		-5.7583837500	54.7723696300	WGS84	100		Ballycarry	David Craig		False	False		Sighting of live animal	Antrim			1			
100088421757749846			13/05/2022	13/05/2022	D	13/05/2022	NHMSYS0000080212	Rattus norvegicus		-6.9341745300	52.4906828700	WGS84	100		St Mullins	David Craig		False	False		Sighting of live animal	Carlow			1			
100020104112129758			06/10/2022	06/10/2022	D	06/10/2022	NHMSYS0000332764	Sciurus carolinensis		-5.9495549100	54.5628623100	WGS84	100		Lagan Meadows	David Craig		False	False			Antrim			1			
100588520250278142			13/04/2023	13/04/2023	D	13/04/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-6.0612689400	54.8849019400	WGS84	100		Shillanavogy	David Craig		False	False		Road Kill	Antrim			1			
24716265360744586			18/03/2016	18/03/2016	D	18/03/2016	NHMSYS0001699417	Mustela erminea subsp. hibernica	T056158	305650	115850	OSI	100		Killiane	David Daly		False	False			Wexford	Wexford		1			
99928969553388189			02/07/2022	02/07/2022	D	02/07/2022	NHMSYS0000332764	Sciurus carolinensis	O254257	325450	225750	OSI	100		Dalkey	David Mc Clure		False	False		Sighting of live animal	Dublin			1			
24716265360744588			19/04/2016	19/04/2016	D	19/04/2016	NBNSYS0000005078	Erinaceus europaeus	Q826137	82650	113750	OSI	100		Tralee Bay Wetlands	David McCormick		False	False		Trapped	Kerry	North Kerry		1			
100708897597165085			23/06/2020	23/06/2020	D	23/06/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	S576072	257650	107250	OSI	100		Knockeen	Denis Cullen		False	False			Waterford			1			
24870567161107617			11/06/2016	11/06/2016	D	11/06/2016	NBNSYS0000005135	Phoca vitulina		-9.6312200000	53.1034200000	WGS84	100		Inishmore	Dermot Breen		False	False			Galway						
24870567161107619			11/06/2016	11/06/2016	D	11/06/2016	NBNSYS0000005137	Halichoerus grypus		-9.6312200000	53.1034200000	WGS84	100		Inishmore	Dermot Breen		False	False			Galway						
a2db55a2-7eab-11e7-a2af-00155d018200			11/08/2017	11/08/2017	D	11/08/2017	NBNSYS0000005082	Sorex minutus		-6.3672439400	52.3518192500	WGS84	100		Raven Wood Nature Reserve	Dominic Berridge		False	False		Found dead (not road kill)	Wexford			1			
24870567161107415			02/08/2016	02/08/2016	D	02/08/2016	NHMSYS0000080214	Muscardinus avellanarius	N899157	289950	215750	OSI	100		Swordlestown Stud, Naas	Donal Knight		False	False		Sighting of live animal	Kildare	Kildare		1			
100708897597164851			11/04/2019	11/04/2019	D	11/04/2019	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M508641	150850	264150	OSI	100		Carrownaseer	Dr. Brian Reidy		False	False			Galway						
100708897597164782			28/02/2020	28/02/2020	D	28/02/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-8.3572492000	53.5584806000	WGS84	100		Aghrane	Dr. Brian Reidy		False	False			Galway		Semi-natural grassland	1			
98363975745409668			26/04/2018	26/04/2018	D	26/04/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M290342	129050	234250	OSI	100		Muckrush	Dr. Brian Reidy		False	False		Sighting of live animal	Galway			5			
59b3fd97-3172-11e7-8717-00155d018201			12/04/2017	12/04/2017	D	12/04/2017	NHMSYS0000080191	Meles meles	M673179	167350	217950	OSI	100		Ballydavid	Dr. Brian Reidy		False	False		Road Kill	Galway	South-east Galway		1			
24870567161107634			01/06/2016	01/06/2016	D	01/06/2016	NHMSYS0000080191	Meles meles	M417184	141750	218450	OSI	100		Kilcolgan	Dr. Brian Reidy		False	False		Road Kill	Galway	South-east Galway		1			
24870567161107636			15/08/2016	15/08/2016	D	15/08/2016	NBNSYS0000005145	Dama dama	G155181	115550	318150	OSI	100		Longford	Dr. Brian Reidy		False	False		Sighting of live animal	Mayo	West Mayo		15			
2ab2edf9-f60b-11e7-a3cb-00155d018200			06/01/2018	06/01/2018	D	06/01/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus	L688847	68850	284750	OSI	100		Clare Island	Dr. Karina Dingerkus		False	False		Sighting of live animal	Mayo			1			
100708897597165737			28/02/2022	28/02/2022	D	28/02/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	F674296	67450	329650	OSI	100		An Geata Mor	Dr. Karina Dingerkus		False	False			Mayo			1			
100708897597165739			28/02/2022	28/02/2022	D	28/02/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	F725329	72550	332950	OSI	100		Moyrahen	Dr. Karina Dingerkus		False	False			Mayo			1			
100708897597165905			24/05/2022	24/05/2022	D	24/05/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	F673372	67350	337250	OSI	100		Aghadoon	Dr. Karina Dingerkus		False	False			Mayo			1			
100708897597166203			10/07/2023	10/07/2023	D	10/07/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R307913	130750	191350	OSI	100		Ballyporty South	Eamonn Twomey		False	False			Clare			2			
100708897597166220			26/07/2023	26/07/2023	D	26/07/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M291277	129150	227750	OSI	100		Coolagh	Eamonn Twomey		False	False			Galway			2			
100708897597165922			28/06/2022	28/06/2022	D	28/06/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R245855	124550	185550	OSI	100		Moyhill	Eamonn Twomey		False	False			Clare			1			
100708897597166054			28/02/2023	28/02/2023	D	28/02/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R293893	129350	189350	OSI	100		Laghtagoona	Eamonn Twomey		False	False			Clare			2			
100708897597166071			23/03/2023	23/03/2023	D	23/03/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R220838	122050	183850	OSI	100		Drumcarna	Eamonn Twomey		False	False			Clare			1			
100708897597164815			23/03/2020	23/03/2020	D	23/03/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R309917	130950	191750	OSI	100		Lisduff	Eamonn Twomey		False	False			Clare			1			
100708897597164832			29/03/2020	29/03/2020	D	29/03/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M439049	143950	204950	OSI	100		Coole Park	Eamonn Twomey		False	False			Galway			1			
100708897597164731			15/01/2020	15/01/2020	D	15/01/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R249961	124950	196150	OSI	100		Castletown	Eamonn Twomey		False	False			Clare			1			
100588520250278144			14/04/2023	14/04/2023	D	14/04/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R337937	133750	193750	OSI	100		Aglish	Eamonn Twomey		False	False		Sighting of live animal	Clare			1			
100588520250278044			15/04/2023	15/04/2023	D	15/04/2023	NBNSYS0000005108	Sciurus vulgaris	R304942	130450	194250	OSI	100		Knockaunroe	Eamonn Twomey		False	False		Sighting of live animal	Clare			1			
100708897597164902			22/04/2020	22/04/2020	D	22/04/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M369252	136950	225250	OSI	100		Garraun South	Eamonn Twomey		False	False			Galway			1			
100708897597165166			09/10/2020	09/10/2020	D	09/10/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M421452	142150	245250	OSI	100		Corofin	Eamonn Twomey		False	False			Galway			2			
100708897597165051			24/06/2020	24/06/2020	D	24/06/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R188840	118850	184050	OSI	100		Ballyea South	Eamonn Twomey		False	False			Clare			2			
99928969553388302			15/07/2022	15/07/2022	D	15/07/2022	NBNSYS0000005108	Sciurus vulgaris	M335260	133550	226050	OSI	100		Merlin Park	Eamonn Twomey		False	False		Sighting of live animal	Galway			1			
99679645628151794			11/08/2020	11/08/2020	D	11/08/2020	NHMSYS0000080190	Martes martes	M318288	131850	228850	OSI	100		Castlegar	Eamonn Twomey		False	False			Galway			1			
99679645628151796			03/04/2020	03/04/2020	D	03/04/2020	NHMSYS0000080190	Martes martes	R341938	134150	193850	OSI	100		Magheranraheen	Eamonn Twomey		False	False			Clare			1			
100088421757749864			16/12/2022	16/12/2022	D	16/12/2022	NHMSYS0000080188	Vulpes vulpes	M383227	138350	222750	OSI	100		Cregganna Marsh	Eamonn Twomey		False	False		Sighting of live animal	Galway			1			
100182717261476797			13/01/2023	13/01/2023	D	13/01/2023	NHMSYS0000080188	Vulpes vulpes	M397411	139750	241150	OSI	100		Anbally	Eamonn Twomey		False	False		Road Kill	Galway			1			
100708897597164719			06/01/2020	06/01/2020	D	06/01/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R315922	131550	192250	OSI	100		Caherbullaun	Eamonn Twomey		False	False			Clare			1			
100708897597164744			21/01/2020	21/01/2020	D	21/01/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M317275	131750	227550	OSI	100		Glenanail	Eamonn Twomey		False	False			Galway			1			
100708897597164895			17/04/2020	17/04/2020	D	17/04/2020	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R215839	121550	183950	OSI	100		Gortbofarna	Eamonn Twomey		False	False			Clare			2			
100708897597165314			26/03/2021	26/03/2021	D	26/03/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M458242	145850	224250	OSI	100		Moyveela	Eamonn Twomey		False	False			Galway			1			
100708897597165375			12/04/2021	12/04/2021	D	12/04/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R323928	132350	192850	OSI	100		Ballard	Eamonn Twomey		False	False			Clare			1			
100708897597165407			20/04/2021	20/04/2021	D	20/04/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M358182	135850	218250	OSI	100		Carrowmore	Eamonn Twomey		False	False			Galway			1			
100182717261476803			13/01/2023	13/01/2023	D	13/01/2023	NHMSYS0000080188	Vulpes vulpes	M383265	138350	226550	OSI	100		Oranmore	Eamonn Twomey		False	False		Road Kill	Galway			1			
99679645628151798			09/07/2020	09/07/2020	D	09/07/2020	NHMSYS0000080190	Martes martes	M235298	123550	229850	OSI	100		Tooreeny	Eamonn Twomey		False	False			Galway			1			
99679645628151179			29/04/2021	29/04/2021	D	29/04/2021	NHMSYS0000080190	Martes martes	R351946	135150	194650	OSI	100		Balleighter	Eamonn Twomey		False	False			Clare			1			
99928969553387983			09/03/2022	09/03/2022	D	09/03/2022	NBNSYS0000005108	Sciurus vulgaris	M547357	154750	235750	OSI	100		Monivea Wood	Eamonn Twomey		False	False		Sighting of live animal	Galway			1			
100088421757749863			16/12/2022	16/12/2022	D	16/12/2022	NHMSYS0000080188	Vulpes vulpes	M371231	137150	223150	OSI	100		Bramley	Eamonn Twomey		False	False		Sighting of live animal	Galway			1			
59926b4e-3172-11e7-8717-00155d018201			02/04/2017	02/04/2017	D	02/04/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R210932	121050	193250	OSI	100		Ballyganner	Eamonn Twomey		False	False		Road Kill	Clare	Clare		1			
ea8604a9-3d9f-11e7-857a-00155d018200			20/05/2017	20/05/2017	D	20/05/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R355862	135550	186250	OSI	100		Dromore Wood	Eamonn Twomey		False	False		Sighting of live animal	Clare						
5992653b-3172-11e7-8717-00155d018201			02/04/2017	02/04/2017	D	02/04/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R277919	127750	191950	OSI	100		Kilnaboy	Eamonn Twomey		False	False		Road Kill	Clare	Clare		1			
597db99a-3172-11e7-8717-00155d018201			24/03/2017	24/03/2017	D	24/03/2017	NBNSYS0000005133	Lutra lutra	R205817	120550	181750	OSI	100		Shanaghdrum	Eamonn Twomey		False	False		Road Kill	Clare	Clare		1			
98363975745410251			17/06/2018	17/06/2018	D	17/06/2018	NHMSYS0000080188	Vulpes vulpes	R189839	118950	183950	OSI	100		Ballyea South	Eamonn Twomey		False	False		Sighting of live animal	Clare			1			
98363975745410258			28/10/2018	28/10/2018	D	28/10/2018	NHMSYS0000080188	Vulpes vulpes	R263795	126350	179550	OSI	100		Rushaun	Eamonn Twomey		False	False		Road Kill	Clare			1			
98363975745410065			19/07/2018	19/07/2018	D	19/07/2018	NHMSYS0000080190	Martes martes	R187839	118750	183950	OSI	100		Ballyea South	Eamonn Twomey		False	False		Road Kill	Clare			1			
98363975745409672			06/07/2018	06/07/2018	D	06/07/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R202839	120250	183950	OSI	100		Ballyea South	Eamonn Twomey		False	False		Sighting of live animal	Clare			1			
98363975745408947			05/07/2018	05/07/2018	D	05/07/2018	NBNSYS0000005108	Sciurus vulgaris	R316796	131650	179650	OSI	100		Drumcliff	Eamonn Twomey		False	False		Road Kill	Clare						
98363975745409951			26/04/2018	26/04/2018	D	26/04/2018	NHMSYS0001699417	Mustela erminea subsp. hibernica	R307948	130750	194850	OSI	100		Gortlecka	Eamonn Twomey		False	False		Sighting of live animal	Clare			1			
24415417615254716			12/01/2016	12/01/2016	D	12/01/2016	NHMSYS0000080188	Vulpes vulpes	R322774	132250	177450	OSI	100		Keelty	Eamonn Twomey		False	False		Road Kill	Clare	Clare		1			
24870567161107655			06/09/2016	06/09/2016	D	06/09/2016	NHMSYS0000080188	Vulpes vulpes	R189832	118950	183250	OSI	100		Ballyea South	Eamonn Twomey		False	False		Road Kill	Clare	Clare		1			
24870567161107666			23/07/2016	23/07/2016	D	23/07/2016	NHMSYS0000080188	Vulpes vulpes	R351860	135150	186050	OSI	100		Dromore Woods	Eamonn Twomey		False	False		Sighting of live animal	Clare	Clare		1			
05aeeada-9c52-11e7-a5ad-00155d018200			17/09/2017	17/09/2017	D	17/09/2017	NHMSYS0000080188	Vulpes vulpes	R163862	116350	186250	OSI	100		Cullenagh	Eamonn Twomey		False	False		Road Kill	Clare			1			
529fcc3b-8514-11e7-a2af-00155d018200			17/08/2017	17/08/2017	D	17/08/2017	NHMSYS0000080188	Vulpes vulpes	R212809	121250	180950	OSI	100		Carrowkeel East	Eamonn Twomey		False	False		Road Kill	Clare			1			
d7931b01-a0a9-11e7-a5ad-00155d018200			23/09/2017	23/09/2017	D	23/09/2017	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R310868	131050	186850	OSI	100		Cloonfeaghra	Eamonn Twomey		False	False		Sighting of live animal	Clare			1			
f66320e7-a0a9-11e7-a5ad-00155d018200			23/09/2017	23/09/2017	D	23/09/2017	NBNSYS0000005082	Sorex minutus	R353863	135350	186350	OSI	100		Dromore Wood	Eamonn Twomey		False	False		Sighting of live animal	Clare			1			
ee338975-5909-11e7-a40d-00155d018200			24/06/2017	24/06/2017	D	24/06/2017	NBNSYS0000005108	Sciurus vulgaris	R358866	135850	186650	OSI	100		Dromore Wood	Eamonn Twomey		False	False		Sighting of live animal	Clare						
97209583948268015			27/02/2017	27/02/2017	D	27/02/2017	NHMSYS0000080191	Meles meles	R172849	117250	184950	OSI	100		Ballyea South	Eamonn Twomey		False	False		Road Kill	Clare	Clare		1			
100708897597166143			12/05/2023	12/05/2023	D	12/05/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M608406	160850	240650	OSI	100		Polnabrone	Eamonn Twomey		False	False			Galway			1			
100708897597165825			24/04/2022	24/04/2022	D	24/04/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R203819	120350	181950	OSI	100		Sileshaun	Eamonn Twomey		False	False			Clare			1			
100708897597165882			25/05/2022	25/05/2022	D	25/05/2022	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M698577	169850	257750	OSI	100		Curraculln	Eamonn Twomey		False	False			Galway			1			
100708897597166018			13/01/2023	13/01/2023	D	13/01/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	M377229	137750	222950	OSI	100		Cregganna Marsh	Eamonn Twomey		False	False			Galway			1			
100708897597165539			04/06/2021	04/06/2021	D	04/06/2021	NBNSYS0000042516	Lepus timidus subsp. hibernicus	R013896	101350	189650	OSI	100		Cliffs Of Moher	Eamonn Twomey		False	False			Clare			2			
100088421757749814			03/12/2022	03/12/2022	D	03/12/2022	NHMSYS0000080219	Oryctolagus cuniculus		-7.4525769000	53.2907890000	WGS84	100		Ashtown, Dublin	Eilis Ward		False	False			Offaly						
502a2420-3cee-11e7-857a-00155d018200			11/12/2016	11/12/2016	D	11/12/2016	NHMSYS0000332764	Sciurus carolinensis		-6.6899666500	52.5725484100	WGS84	100		Ballindaggan	Emer Murphy		False	False		Sighting of live animal	Wexford			2			
100088421757747383			18/05/2021	18/05/2021	D	18/05/2021	NBNSYS0000005133	Lutra lutra	M382247	138250	224750	OSI	100		Oranmore	Eoin Butler		False	False			Galway			1			
98363975745410670			28/06/2018	28/06/2018	D	28/06/2018	NBNSYS0000005078	Erinaceus europaeus	M340254	134050	225450	OSI	100		Galway	Eoin Butler		False	False		Road Kill	Galway			1			
98363975745410677			16/09/2018	16/09/2018	D	16/09/2018	NBNSYS0000005078	Erinaceus europaeus	M383241	138350	224150	OSI	100		Oranmore	Eoin Butler		False	False		Road Kill	Galway			1			
98363975745408965			23/10/2018	23/10/2018	D	23/10/2018	NBNSYS0000005108	Sciurus vulgaris		-6.7462062800	53.3358549200	WGS84	100		Clane/Kilcock	Eoin Honan		False	False		Sighting of live animal	Kildare			5			
98363975745409708			05/08/2018	05/08/2018	D	05/08/2018	NBNSYS0000042516	Lepus timidus subsp. hibernicus		-8.8567280500	51.9630835000	WGS84	100		Rylane	Gemma O'Connor		False	False		Sighting of live animal	Cork			1			
99679645628151261			10/04/2021	10/04/2021	D	10/04/2021	NHMSYS0000080190	Martes martes	G928763	192850	376350	OSI	100		Donegal Town	Graeme Allen		False	False		Sighting of live animal	Donegal			2			
98363975745410963			17/12/2018	17/12/2018	D	17/12/2018	NBNSYS0000005145	Dama dama		-8.3849465600	53.0463153700	WGS84	100		Derrycrag Wood	Jacinta Murphy		False	False		Sighting of live animal	Galway						
14fe7fba-8287-11e7-a2af-00155d018200			15/08/2017	15/08/2017	D	15/08/2017	NBNSYS0000005133	Lutra lutra		-6.5200000000	52.9150000000	WGS84	100		Rathdangan	James O'Connor		False	False		Spraint	Wicklow			1			
2533ccf3-6553-11e7-a99f-00155d018200			10/07/2017	10/07/2017	D	10/07/2017	NHMSYS0020774297	Neovison vison	N966319	296650	231950	OSI	100		Celbridge	Jim Byrne		False	False			Kildare			1		Adult	
100708897597166150			18/05/2023	18/05/2023	D	18/05/2023	NBNSYS0000042516	Lepus timidus subsp. hibernicus	S827073	282750	107350	OSI	100		Bannow	Jim Hurley		False	False			Wexford			1			
100588520250278065			10/04/2023	10/04/2023	D	10/04/2023	NHMSYS0000080219	Oryctolagus cuniculus	S978066	297850	106650	OSI	100		Inish and Ballyteige Slob	Jim Hurley		False	False		Sighting of live animal	Wexford			1			
24870567161107816			02/07/2016	02/07/2016	D	02/07/2016	NBNSYS0000042516	Lepus timidus subsp. hibernicus	S978056	297850	105650	OSI	100		Grange, Kilmore, Co Wexford	Jim Hurley		False	False			Wexford	Wexford		1			
98363975745410526			20/04/2018	20/04/2018	D	20/04/2018	NBNSYS0000005144	Cervus nippon		-6.1425848400	53.1791509400	WGS84	100		Kilmacanogue	John Cregan		False	False		Sighting of live animal	Wicklow			1			
99928969553388351			20/08/2022	20/08/2022	D	20/08/2022	NBNSYS0000005108	Sciurus vulgaris	S588095	258850	109550	OSI	100		Foxwood	Jonathan Murphy		False	False		Sighting of live animal	Waterford						
ff3baffe-4b66-11e7-a5ab-00155d018200			07/06/2017	07/06/2017	D	07/06/2017	NHMSYS0000080190	Martes martes	O118236	311850	223650	OSI	100		Hellfire Club	Kate Moore		False	False		Sighting of live animal	Dublin			1			
5957e1bd-3172-11e7-8717-00155d018201			07/03/2017	07/03/2017	D	07/03/2017	NHMSYS0000080191	Meles meles	R167931	116750	193150	OSI	100		Ballymacarvan East	Eamonn Twomey		False	False		Road Kill	Clare	Clare		1			
